RowID,OrderID,OrderDate,ShipDate,ShipDays,CustomerID,ProductKey,GeographyKey,ShipModeKey,Sales
2884,CA-2023-130799,2023-11-11,2023-11-16,5,BK-11260,226,529,3,6.96
4725,CA-2023-131968,2023-11-11,2023-11-15,4,LB-16795,792,331,4,9.888
4726,CA-2023-131968,2023-11-11,2023-11-15,4,LB-16795,475,331,4,671.544
2783,CA-2023-139878,2023-11-11,2023-11-16,5,LD-17005,1760,70,4,257.98
7030,CA-2023-145548,2023-11-11,2023-11-16,5,EB-13750,1418,263,4,28.14
7031,CA-2023-145548,2023-11-11,2023-11-16,5,EB-13750,1514,263,4,36.0
7032,CA-2023-145548,2023-11-11,2023-11-16,5,EB-13750,525,263,4,92.94
7033,CA-2023-145548,2023-11-11,2023-11-16,5,EB-13750,89,263,4,245.646
7034,CA-2023-145548,2023-11-11,2023-11-16,5,EB-13750,723,263,4,55.008
7035,CA-2023-145548,2023-11-11,2023-11-16,5,EB-13750,857,263,4,35.232
8469,US-2023-164196,2023-11-11,2023-11-17,6,AS-10285,330,47,4,2678.94
6111,CA-2023-124590,2023-11-12,2023-11-16,4,SP-20920,78,293,4,1474.802
6112,CA-2023-124590,2023-11-12,2023-11-16,4,SP-20920,450,293,4,110.096
6113,CA-2023-124590,2023-11-12,2023-11-16,4,SP-20920,935,293,4,16.752
6114,CA-2023-124590,2023-11-12,2023-11-16,4,SP-20920,101,293,4,1537.074
6115,CA-2023-124590,2023-11-12,2023-11-16,4,SP-20920,97,293,4,449.372
1074,CA-2023-134348,2023-11-12,2023-11-19,7,MS-17710,681,454,4,6.27
1075,CA-2023-134348,2023-11-12,2023-11-19,7,MS-17710,816,454,4,4.368
1076,CA-2023-134348,2023-11-12,2023-11-19,7,MS-17710,1583,454,4,31.984
7331,CA-2023-149349,2023-11-12,2023-11-13,1,SP-20650,163,9,2,22.752
1137,CA-2023-152170,2023-11-12,2023-11-15,3,FH-14275,907,41,3,287.52
1138,CA-2023-152170,2023-11-12,2023-11-15,3,FH-14275,411,41,3,37.68
1139,CA-2023-152170,2023-11-12,2023-11-15,3,FH-14275,1156,41,3,19.98
1140,CA-2023-152170,2023-11-12,2023-11-15,3,FH-14275,583,41,3,20.58
1141,CA-2023-152170,2023-11-12,2023-11-15,3,FH-14275,717,41,3,17.38
7190,CA-2023-164399,2023-11-12,2023-11-15,3,DW-13480,1825,525,2,203.976
7191,CA-2023-164399,2023-11-12,2023-11-15,3,DW-13480,359,525,2,674.352
4627,CA-2023-101336,2023-11-13,2023-11-18,5,CK-12760,1425,263,4,77.55
4628,CA-2023-101336,2023-11-13,2023-11-18,5,CK-12760,1347,263,4,24.88
4629,CA-2023-101336,2023-11-13,2023-11-18,5,CK-12760,520,263,4,140.75
4630,CA-2023-101336,2023-11-13,2023-11-18,5,CK-12760,1389,263,4,36.63
1884,CA-2023-118570,2023-11-13,2023-11-17,4,CC-12430,1124,305,4,217.056
1478,CA-2023-121958,2023-11-13,2023-11-17,4,CS-12505,1449,412,4,52.136
5138,CA-2023-128972,2023-11-13,2023-11-17,4,TS-21430,283,119,4,30.36
7196,CA-2023-147683,2023-11-13,2023-11-17,4,PO-19180,172,623,4,19.54
1802,CA-2023-149461,2023-11-13,2023-11-19,6,AS-10135,220,609,4,4.18
1001,CA-2023-155488,2023-11-13,2023-11-17,4,FM-14290,514,627,4,44.02
6117,US-2023-113677,2023-11-13,2023-11-19,6,CM-12655,1886,263,4,2279.96
6118,US-2023-113677,2023-11-13,2023-11-19,6,CM-12655,988,263,4,14.94
3260,US-2023-162103,2023-11-13,2023-11-17,4,LB-16795,858,19,4,3.136
4531,CA-2023-118759,2023-11-14,2023-11-17,3,MB-17305,105,262,2,408.006
4532,CA-2023-118759,2023-11-14,2023-11-17,3,MB-17305,1427,262,2,40.44
4812,CA-2023-121370,2023-11-14,2023-11-19,5,EB-14110,67,303,3,380.058
4813,CA-2023-121370,2023-11-14,2023-11-19,5,EB-14110,1640,303,3,1199.976
4814,CA-2023-121370,2023-11-14,2023-11-19,5,EB-14110,165,303,3,48.576
2264,CA-2023-131065,2023-11-14,2023-11-16,2,AA-10375,1547,370,3,499.98
2265,CA-2023-131065,2023-11-14,2023-11-16,2,AA-10375,1308,370,3,5.28
2266,CA-2023-131065,2023-11-14,2023-11-16,2,AA-10375,649,370,3,8.26
4530,CA-2023-134691,2023-11-14,2023-11-18,4,KC-16540,705,154,4,2.296
2504,CA-2023-149482,2023-11-14,2023-11-19,5,RR-19315,1011,529,4,7.38
9178,CA-2023-166618,2023-11-14,2023-11-18,4,DP-13000,1873,265,4,13.98
9179,CA-2023-166618,2023-11-14,2023-11-18,4,DP-13000,522,265,4,23.65
6030,US-2023-112970,2023-11-14,2023-11-15,1,TB-21250,602,499,2,9.84
7128,US-2023-117541,2023-11-14,2023-11-20,6,JM-16195,1118,206,4,16.45
7129,US-2023-117541,2023-11-14,2023-11-20,6,JM-16195,300,206,4,19.92
7180,US-2023-144351,2023-11-14,2023-11-18,4,RC-19960,1738,211,4,89.97
1911,CA-2023-105963,2023-11-15,2023-11-22,7,SC-20770,1499,495,4,99.39
8411,CA-2023-130820,2023-11-15,2023-11-15,0,ON-18715,369,397,1,630.024
2240,CA-2023-146633,2023-11-15,2023-11-17,2,TG-21310,730,499,3,1016.792
2241,CA-2023-146633,2023-11-15,2023-11-17,2,TG-21310,701,499,3,38.136
4397,CA-2023-148740,2023-11-15,2023-11-19,4,AH-10690,1842,525,4,361.376
6791,CA-2023-124527,2023-11-16,2023-11-17,1,IM-15055,816,520,2,8.32
163,CA-2023-154508,2023-11-16,2023-11-20,4,RD-19900,901,584,4,28.4
8666,CA-2023-118500,2023-11-17,2023-11-18,1,HJ-14875,1460,530,2,49.5
8566,CA-2023-134110,2023-11-17,2023-11-18,1,BG-11035,1724,179,2,67.176
8567,CA-2023-134110,2023-11-17,2023-11-18,1,BG-11035,1111,179,2,15.232
5115,CA-2023-150658,2023-11-17,2023-11-22,5,MS-17365,693,584,4,10.776
8158,CA-2023-103464,2023-11-18,2023-11-22,4,PG-18820,1626,527,4,595.0
9587,CA-2023-108630,2023-11-18,2023-11-18,0,BE-11410,814,473,1,61.12
5163,CA-2023-115378,2023-11-18,2023-11-23,5,AJ-10945,118,84,3,301.96
3948,CA-2023-119963,2023-11-18,2023-11-22,4,SN-20710,485,168,4,6.368
3949,CA-2023-119963,2023-11-18,2023-11-22,4,SN-20710,959,168,4,48.848
3950,CA-2023-119963,2023-11-18,2023-11-22,4,SN-20710,1140,168,4,19.648
3951,CA-2023-119963,2023-11-18,2023-11-22,4,SN-20710,88,168,4,255.108
2511,CA-2023-136812,2023-11-18,2023-11-23,5,AW-10930,1438,119,4,1117.92
4375,CA-2023-158575,2023-11-18,2023-11-24,6,SB-20290,443,285,4,103.968
4960,CA-2023-166226,2023-11-18,2023-11-22,4,TC-21535,1769,495,4,61.192
4961,CA-2023-166226,2023-11-18,2023-11-22,4,TC-21535,436,495,4,67.84
5517,US-2023-138408,2023-11-18,2023-11-21,3,KC-16255,1555,318,3,1319.96
5236,CA-2023-111143,2023-11-19,2023-11-22,3,TT-21265,390,40,2,54.96
1475,CA-2023-113138,2023-11-19,2023-11-25,6,NP-18685,592,266,4,17.28
1476,CA-2023-113138,2023-11-19,2023-11-25,6,NP-18685,751,266,4,17.712
9466,CA-2023-126858,2023-11-19,2023-11-23,4,JM-15265,310,625,4,31.96
8323,CA-2023-130778,2023-11-19,2023-11-25,6,ND-18370,421,259,4,8.74
8324,CA-2023-130778,2023-11-19,2023-11-25,6,ND-18370,1086,259,4,44.75
6029,CA-2023-157364,2023-11-19,2023-11-21,2,LT-17110,534,409,2,18.48
681,CA-2023-164511,2023-11-19,2023-11-24,5,DJ-13630,685,264,4,14.352
682,CA-2023-164511,2023-11-19,2023-11-24,5,DJ-13630,1356,264,4,64.96
683,CA-2023-164511,2023-11-19,2023-11-24,5,DJ-13630,1320,264,4,68.6
1106,US-2023-110156,2023-11-19,2023-11-24,5,EH-13945,1434,154,4,100.704
1107,US-2023-110156,2023-11-19,2023-11-24,5,EH-13945,253,154,4,2.328
1108,US-2023-110156,2023-11-19,2023-11-24,5,EH-13945,766,154,4,10.78
1109,US-2023-110156,2023-11-19,2023-11-24,5,EH-13945,950,154,4,58.368
1110,US-2023-110156,2023-11-19,2023-11-24,5,EH-13945,893,154,4,40.968
1111,US-2023-110156,2023-11-19,2023-11-24,5,EH-13945,1892,154,4,71.96
1112,US-2023-110156,2023-11-19,2023-11-24,5,EH-13945,1166,154,4,10.368
1113,US-2023-110156,2023-11-19,2023-11-24,5,EH-13945,688,154,4,1.192
4407,CA-2023-100041,2023-11-20,2023-11-25,5,BF-10975,1042,37,4,9.08
4408,CA-2023-100041,2023-11-20,2023-11-25,5,BF-10975,1149,37,4,314.55
4409,CA-2023-100041,2023-11-20,2023-11-25,5,BF-10975,807,37,4,4.91
5366,CA-2023-107790,2023-11-20,2023-11-24,4,EH-13990,1884,154,4,151.192
1034,CA-2023-109820,2023-11-20,2023-11-22,2,AG-10390,1097,276,2,15.696
1035,CA-2023-109820,2023-11-20,2023-11-22,2,AG-10390,651,276,2,2.628
1036,CA-2023-109820,2023-11-20,2023-11-22,2,AG-10390,698,276,2,14.427
290,CA-2023-110772,2023-11-20,2023-11-24,4,NZ-18565,922,278,3,19.096
291,CA-2023-110772,2023-11-20,2023-11-24,4,NZ-18565,1003,278,3,18.496
292,CA-2023-110772,2023-11-20,2023-11-24,4,NZ-18565,1541,278,3,255.984
293,CA-2023-110772,2023-11-20,2023-11-24,4,NZ-18565,16,278,3,86.97
6492,CA-2023-113845,2023-11-20,2023-11-25,5,FA-14230,23,354,4,289.568
6493,CA-2023-113845,2023-11-20,2023-11-25,5,FA-14230,1322,354,4,39.72
6494,CA-2023-113845,2023-11-20,2023-11-25,5,FA-14230,1769,354,4,244.768
159,CA-2023-114104,2023-11-20,2023-11-24,4,NP-18670,1010,115,4,14.62
160,CA-2023-114104,2023-11-20,2023-11-24,4,NP-18670,1731,115,4,944.93
5479,CA-2023-121356,2023-11-20,2023-11-24,4,SJ-20500,842,206,4,128.4
6835,CA-2023-142615,2023-11-20,2023-11-24,4,BM-11575,1616,503,4,27.88
5398,CA-2023-145492,2023-11-20,2023-11-27,7,MC-17605,418,494,4,39.0
3239,US-2023-127971,2023-11-20,2023-11-27,7,DW-13195,89,156,4,318.43
3240,US-2023-127971,2023-11-20,2023-11-27,7,DW-13195,1866,156,4,122.92
3241,US-2023-127971,2023-11-20,2023-11-27,7,DW-13195,228,156,4,7.068
6371,CA-2023-113425,2023-11-21,2023-11-21,0,JK-16120,22,262,1,113.568
3522,CA-2023-114482,2023-11-21,2023-11-25,4,DM-13345,1255,53,3,40.46
3523,CA-2023-114482,2023-11-21,2023-11-25,4,DM-13345,1793,53,3,404.94
5983,CA-2023-114895,2023-11-21,2023-11-28,7,MV-18190,1242,265,4,12.96
4824,CA-2023-140018,2023-11-21,2023-11-26,5,CK-12205,1697,278,4,30.345
4825,CA-2023-140018,2023-11-21,2023-11-26,5,CK-12205,88,278,4,127.554
4826,CA-2023-140018,2023-11-21,2023-11-26,5,CK-12205,158,278,4,77.952
5891,CA-2023-146157,2023-11-21,2023-11-26,5,RD-19720,1172,8,4,38.432
5892,CA-2023-146157,2023-11-21,2023-11-26,5,RD-19720,1427,8,4,21.568
5893,CA-2023-146157,2023-11-21,2023-11-26,5,RD-19720,1521,8,4,81.576
9216,CA-2023-152646,2023-11-21,2023-11-26,5,TH-21235,1296,499,4,32.4
3033,US-2023-114293,2023-11-21,2023-11-26,5,JH-16180,116,591,4,195.136
2774,CA-2023-131576,2023-11-22,2023-11-26,4,RD-19585,792,68,4,49.44
1288,CA-2023-154711,2023-11-22,2023-11-26,4,TB-21355,272,262,4,39.88
1289,CA-2023-154711,2023-11-22,2023-11-26,4,TB-21355,665,262,4,12.192
1290,CA-2023-154711,2023-11-22,2023-11-26,4,TB-21355,499,262,4,20.82
6083,US-2023-132577,2023-11-22,2023-11-27,5,JE-15475,847,156,4,6.216
6084,US-2023-132577,2023-11-22,2023-11-27,5,JE-15475,600,156,4,23.616
6085,US-2023-132577,2023-11-22,2023-11-27,5,JE-15475,1516,156,4,24.032
6086,US-2023-132577,2023-11-22,2023-11-27,5,JE-15475,983,156,4,2.088
6087,US-2023-132577,2023-11-22,2023-11-27,5,JE-15475,669,156,4,4.488
8080,US-2023-164945,2023-11-22,2023-11-27,5,CA-12055,755,262,4,134.272
2919,CA-2023-160129,2023-11-23,2023-11-23,0,LS-17200,918,304,1,15.8
2920,CA-2023-160129,2023-11-23,2023-11-23,0,LS-17200,286,304,1,14.368
2921,CA-2023-160129,2023-11-23,2023-11-23,0,LS-17200,169,304,1,70.448
1894,CA-2023-100083,2023-11-24,2023-11-29,5,CD-11980,1071,593,4,24.784
1503,CA-2023-100468,2023-11-24,2023-12-01,7,AT-10435,1889,498,4,33.52
1504,CA-2023-100468,2023-11-24,2023-12-01,7,AT-10435,175,498,4,9.94
1060,CA-2023-105284,2023-11-24,2023-12-01,7,MG-17650,952,305,4,4.416
8373,CA-2023-113726,2023-11-24,2023-12-01,7,SC-20680,267,624,4,82.26
9770,CA-2023-123533,2023-11-24,2023-11-30,6,SC-20050,29,340,4,339.92
9771,CA-2023-123533,2023-11-24,2023-11-30,6,SC-20050,1118,340,4,10.528
9772,CA-2023-123533,2023-11-24,2023-11-30,6,SC-20050,434,340,4,42.384
4272,CA-2023-123806,2023-11-24,2023-11-27,3,LA-16780,258,211,3,207.76
1397,CA-2023-124485,2023-11-24,2023-11-26,2,NC-18340,661,265,2,17.216
1398,CA-2023-124485,2023-11-24,2023-11-26,2,NC-18340,1226,265,2,11.56
1399,CA-2023-124485,2023-11-24,2023-11-26,2,NC-18340,1609,265,2,88.4
1400,CA-2023-124485,2023-11-24,2023-11-26,2,NC-18340,1290,265,2,6.48
5701,CA-2023-125661,2023-11-24,2023-11-26,2,CA-12055,872,277,2,40.752
5702,CA-2023-125661,2023-11-24,2023-11-26,2,CA-12055,1619,277,2,139.96
1664,CA-2023-128531,2023-11-24,2023-11-26,2,NS-18505,1421,141,3,41.92
1665,CA-2023-128531,2023-11-24,2023-11-26,2,NS-18505,1527,141,3,297.576
1666,CA-2023-128531,2023-11-24,2023-11-26,2,NS-18505,931,141,3,4.344
1667,CA-2023-128531,2023-11-24,2023-11-26,2,NS-18505,1525,141,3,94.992
1668,CA-2023-128531,2023-11-24,2023-11-26,2,NS-18505,1188,141,3,74.352
1669,CA-2023-128531,2023-11-24,2023-11-26,2,NS-18505,536,141,3,14.04
3525,CA-2023-132731,2023-11-24,2023-11-28,4,GA-14515,1708,140,4,657.552
4116,CA-2023-163573,2023-11-24,2023-11-27,3,AC-10450,784,624,2,1219.96
6244,CA-2023-165561,2023-11-24,2023-11-28,4,CR-12580,1464,610,4,25.35
3891,US-2023-163881,2023-11-24,2023-11-30,6,SP-20860,1595,497,4,659.9
3892,US-2023-163881,2023-11-24,2023-11-30,6,SP-20860,75,497,4,1684.752
3893,US-2023-163881,2023-11-24,2023-11-30,6,SP-20860,1530,497,4,559.92
7772,CA-2023-108196,2023-11-25,2023-12-02,7,CS-12505,744,287,4,456.588
7773,CA-2023-108196,2023-11-25,2023-12-02,7,CS-12505,1656,287,4,4499.985
7774,CA-2023-108196,2023-11-25,2023-12-02,7,CS-12505,1591,287,4,59.976
8647,CA-2023-113341,2023-11-25,2023-11-29,4,MH-17455,132,496,4,194.352
8343,CA-2023-132549,2023-11-25,2023-11-30,5,JK-15370,1421,318,4,73.36
6574,CA-2023-160535,2023-11-25,2023-11-30,5,BP-11050,1362,250,4,563.4
6575,CA-2023-160535,2023-11-25,2023-11-30,5,BP-11050,1673,250,4,319.92
3464,CA-2023-165470,2023-11-25,2023-11-30,5,HJ-14875,1113,343,4,5.08
7687,CA-2023-169838,2023-11-25,2023-11-29,4,BB-11545,358,73,4,1568.61
7688,CA-2023-169838,2023-11-25,2023-11-29,4,BB-11545,848,73,4,17.3
7689,CA-2023-169838,2023-11-25,2023-11-29,4,BB-11545,1577,73,4,160.0
6978,US-2023-119298,2023-11-25,2023-11-28,3,EP-13915,1816,325,2,59.98
7729,CA-2023-106915,2023-11-26,2023-12-02,6,GA-14515,533,145,4,17.856
9650,CA-2023-107104,2023-11-26,2023-11-30,4,MS-17365,17,498,4,3406.664
9651,CA-2023-107104,2023-11-26,2023-11-30,4,MS-17365,558,498,4,37.17
9652,CA-2023-107104,2023-11-26,2023-11-30,4,MS-17365,413,498,4,64.96
9653,CA-2023-107104,2023-11-26,2023-11-30,4,MS-17365,252,498,4,595.38
2073,CA-2023-129693,2023-11-26,2023-12-02,6,TC-20980,799,624,4,7.312
5924,CA-2023-130288,2023-11-26,2023-11-30,4,DK-13225,337,263,3,313.176
1452,CA-2023-133711,2023-11-26,2023-11-29,3,MC-17425,1056,319,2,70.98
1453,CA-2023-133711,2023-11-26,2023-11-29,3,MC-17425,826,319,2,91.68
1454,CA-2023-133711,2023-11-26,2023-11-29,3,MC-17425,840,319,2,33.75
1455,CA-2023-133711,2023-11-26,2023-11-29,3,MC-17425,1666,319,2,3040.0
8384,CA-2023-145135,2023-11-26,2023-11-28,2,CD-12790,1583,203,2,59.97
8385,CA-2023-145135,2023-11-26,2023-11-28,2,CD-12790,1225,203,2,13.36
2242,US-2023-126893,2023-11-26,2023-12-01,5,CT-11995,1798,303,4,494.982
9124,US-2023-158288,2023-11-26,2023-11-28,2,EH-13945,706,302,3,78.759
5274,US-2023-158309,2023-11-26,2023-11-29,3,PA-19060,859,349,2,3.744
7201,CA-2023-104276,2023-11-27,2023-12-03,6,HF-14995,1881,339,4,116.76
7202,CA-2023-104276,2023-11-27,2023-12-03,6,HF-14995,372,339,4,331.023
1772,CA-2023-129686,2023-11-27,2023-11-29,2,GG-14650,1400,9,3,97.984
1773,CA-2023-129686,2023-11-27,2023-11-29,2,GG-14650,1575,9,3,62.4
3476,CA-2023-144911,2023-11-27,2023-11-30,3,RW-19630,1623,62,2,34.95
3477,CA-2023-144911,2023-11-27,2023-11-30,3,RW-19630,787,62,2,152.0
1932,CA-2023-152121,2023-11-27,2023-11-29,2,CC-12670,1805,457,3,271.992
5902,CA-2023-159639,2023-11-27,2023-12-02,5,PC-18745,322,252,4,31.56
2212,CA-2023-162313,2023-11-27,2023-11-30,3,VB-21745,430,75,2,167.292
8623,US-2023-114230,2023-11-27,2023-12-01,4,CM-12235,1347,456,4,39.808
186,CA-2023-105018,2023-11-28,2023-12-02,4,SK-19990,695,197,4,7.16
2850,CA-2023-123617,2023-11-28,2023-12-03,5,AJ-10780,650,356,4,7.434
7364,CA-2023-127243,2023-11-28,2023-12-04,6,DS-13180,1884,304,4,340.182
7365,CA-2023-127243,2023-11-28,2023-12-04,6,DS-13180,955,304,4,12.672
7366,CA-2023-127243,2023-11-28,2023-12-04,6,DS-13180,752,304,4,6.888
7367,CA-2023-127243,2023-11-28,2023-12-04,6,DS-13180,1431,304,4,32.544
7368,CA-2023-127243,2023-11-28,2023-12-04,6,DS-13180,138,304,4,347.802
4887,CA-2023-163167,2023-11-28,2023-12-01,3,RF-19345,81,374,3,182.67
4888,CA-2023-163167,2023-11-28,2023-12-01,3,RF-19345,1518,374,3,101.7
4889,CA-2023-163167,2023-11-28,2023-12-01,3,RF-19345,1437,374,3,1126.02
4890,CA-2023-163167,2023-11-28,2023-12-01,3,RF-19345,1312,374,3,1263.3
7879,CA-2023-160241,2023-11-29,2023-12-04,5,DR-12940,309,2,3,242.176
3612,US-2023-131674,2023-11-29,2023-12-01,2,NC-18535,1573,141,3,58.416
8531,CA-2023-156748,2023-11-30,2023-12-06,6,BS-11755,1084,69,4,33.36
8532,CA-2023-156748,2023-11-30,2023-12-06,6,BS-11755,1031,69,4,13.76
8533,CA-2023-156748,2023-11-30,2023-12-06,6,BS-11755,1410,69,4,496.86
8534,CA-2023-156748,2023-11-30,2023-12-06,6,BS-11755,94,69,4,389.97
3487,US-2023-134761,2023-11-30,2023-11-30,0,DB-13210,1709,408,1,36.192
9205,CA-2023-104689,2023-12-01,2023-12-05,4,FH-14365,627,494,4,23.04
1178,CA-2023-113621,2023-12-01,2023-12-05,4,JE-15745,93,217,4,172.5
1179,CA-2023-113621,2023-12-01,2023-12-05,4,JE-15745,1776,217,4,179.97
4683,CA-2023-127698,2023-12-01,2023-12-01,0,MV-18190,1780,411,1,863.928
103,CA-2023-129903,2023-12-01,2023-12-04,3,GZ-14470,1119,95,3,23.92
8112,CA-2023-130393,2023-12-01,2023-12-03,2,JM-15865,138,175,3,248.43
8113,CA-2023-130393,2023-12-01,2023-12-03,2,JM-15865,391,175,3,11.648
8114,CA-2023-130393,2023-12-01,2023-12-03,2,JM-15865,81,175,3,85.246
2055,CA-2023-136434,2023-12-01,2023-12-07,6,RD-19480,167,49,4,17.31
2197,CA-2023-136483,2023-12-01,2023-12-06,5,AG-10390,595,430,4,4.704
8393,CA-2023-142594,2023-12-01,2023-12-06,5,EJ-14155,1784,222,3,137.94
8394,CA-2023-142594,2023-12-01,2023-12-06,5,EJ-14155,240,222,3,111.15
8395,CA-2023-142594,2023-12-01,2023-12-06,5,EJ-14155,454,222,3,901.95
8396,CA-2023-142594,2023-12-01,2023-12-06,5,EJ-14155,358,222,3,366.009
8681,CA-2023-143805,2023-12-01,2023-12-03,2,JD-15895,454,443,3,2104.55
8682,CA-2023-143805,2023-12-01,2023-12-03,2,JD-15895,1458,443,3,40.7
4249,CA-2023-157336,2023-12-01,2023-12-05,4,SJ-20500,857,197,3,88.08
4250,CA-2023-157336,2023-12-01,2023-12-05,4,SJ-20500,104,197,3,751.92
3471,US-2023-150035,2023-12-01,2023-12-05,4,CL-11890,324,530,4,16.74
9171,US-2023-155768,2023-12-01,2023-12-01,0,LB-16795,310,510,1,31.96
9172,US-2023-155768,2023-12-01,2023-12-01,0,LB-16795,1145,510,1,47.9
9173,US-2023-155768,2023-12-01,2023-12-01,0,LB-16795,1409,510,1,1112.94
9174,US-2023-155768,2023-12-01,2023-12-01,0,LB-16795,865,510,1,22.92
9251,CA-2023-105354,2023-12-02,2023-12-06,4,PW-19030,776,56,4,115.84
8496,CA-2023-143154,2023-12-02,2023-12-08,6,AS-10225,1625,561,4,165.6
6468,CA-2023-163804,2023-12-02,2023-12-08,6,DB-13270,1335,309,4,2079.4
6469,CA-2023-163804,2023-12-02,2023-12-08,6,DB-13270,1879,309,4,629.95
6470,CA-2023-163804,2023-12-02,2023-12-08,6,DB-13270,200,309,4,72.42
9485,CA-2023-164770,2023-12-02,2023-12-04,2,MY-18295,44,153,3,781.864
9486,CA-2023-164770,2023-12-02,2023-12-04,2,MY-18295,1228,153,3,30.816
1480,US-2023-108455,2023-12-02,2023-12-08,6,MK-18160,1182,530,4,25.92
1481,US-2023-108455,2023-12-02,2023-12-08,6,MK-18160,1068,530,4,40.46
1482,US-2023-108455,2023-12-02,2023-12-08,6,MK-18160,1442,530,4,33.87
5908,US-2023-113985,2023-12-02,2023-12-07,5,KD-16495,771,532,4,24.704
5909,US-2023-113985,2023-12-02,2023-12-07,5,KD-16495,444,532,4,59.7
5910,US-2023-113985,2023-12-02,2023-12-07,5,KD-16495,225,532,4,14.52
5911,US-2023-113985,2023-12-02,2023-12-07,5,KD-16495,817,532,4,104.184
6696,US-2023-155103,2023-12-02,2023-12-07,5,JF-15190,782,264,4,415.176
6697,US-2023-155103,2023-12-02,2023-12-07,5,JF-15190,857,264,4,35.232
6698,US-2023-155103,2023-12-02,2023-12-07,5,JF-15190,1066,264,4,54.96
5830,CA-2023-122063,2023-12-03,2023-12-07,4,MM-17920,364,49,4,581.96
5831,CA-2023-122063,2023-12-03,2023-12-07,4,MM-17920,82,49,4,29.98
7909,CA-2023-149762,2023-12-03,2023-12-07,4,RD-19720,363,505,4,268.704
7910,CA-2023-149762,2023-12-03,2023-12-07,4,RD-19720,623,505,4,21.92
7911,CA-2023-149762,2023-12-03,2023-12-07,4,RD-19720,1315,505,4,48.72
7912,CA-2023-149762,2023-12-03,2023-12-07,4,RD-19720,31,505,4,205.666
5426,CA-2023-153598,2023-12-03,2023-12-06,3,NM-18520,1555,498,2,1649.95
5427,CA-2023-153598,2023-12-03,2023-12-06,3,NM-18520,143,498,2,111.9
6160,CA-2023-161025,2023-12-03,2023-12-09,6,GM-14440,1360,499,4,772.68
728,US-2023-150861,2023-12-03,2023-12-06,3,EG-13900,1230,267,2,182.72
729,US-2023-150861,2023-12-03,2023-12-06,3,EG-13900,343,267,2,400.032
730,US-2023-150861,2023-12-03,2023-12-06,3,EG-13900,1386,267,2,33.63
731,US-2023-150861,2023-12-03,2023-12-06,3,EG-13900,76,267,2,542.646
732,US-2023-150861,2023-12-03,2023-12-06,3,EG-13900,1012,267,2,6.3
4198,US-2023-161683,2023-12-03,2023-12-08,5,CJ-12010,455,303,4,394.816
4199,US-2023-161683,2023-12-03,2023-12-08,5,CJ-12010,735,303,4,18.192
5777,CA-2023-105277,2023-12-04,2023-12-08,4,LM-17065,747,253,4,15.528
5778,CA-2023-112060,2023-12-04,2023-12-09,5,KT-16465,1177,528,4,104.85
1223,CA-2023-126004,2023-12-04,2023-12-05,1,BM-11140,207,264,2,113.79
1224,CA-2023-126004,2023-12-04,2023-12-05,1,BM-11140,1491,264,2,78.15
1225,CA-2023-126004,2023-12-04,2023-12-05,1,BM-11140,800,264,2,1.728
1226,CA-2023-126004,2023-12-04,2023-12-05,1,BM-11140,1056,264,2,40.56
1227,CA-2023-126004,2023-12-04,2023-12-05,1,BM-11140,1328,264,2,182.94
1228,CA-2023-126004,2023-12-04,2023-12-05,1,BM-11140,1353,264,2,193.86
1534,CA-2023-139885,2023-12-04,2023-12-08,4,EB-13840,1325,265,4,212.88
3593,CA-2023-108434,2023-12-05,2023-12-07,2,JG-15160,1337,264,3,465.18
5060,CA-2023-109722,2023-12-05,2023-12-07,2,TP-21130,1862,381,3,699.98
5061,CA-2023-109722,2023-12-05,2023-12-07,2,TP-21130,1349,381,3,584.82
148,CA-2023-114489,2023-12-05,2023-12-09,4,JE-16165,1834,184,4,384.45
149,CA-2023-114489,2023-12-05,2023-12-09,4,JE-16165,1722,184,4,149.97
150,CA-2023-114489,2023-12-05,2023-12-09,4,JE-16165,101,184,4,1951.84
151,CA-2023-114489,2023-12-05,2023-12-09,4,JE-16165,757,184,4,171.55
3009,CA-2023-124772,2023-12-05,2023-12-06,1,JG-15160,266,384,2,191.82
4597,CA-2023-140564,2023-12-05,2023-12-10,5,TC-21475,496,208,3,33.92
4185,CA-2023-143749,2023-12-05,2023-12-07,2,AG-10300,27,222,2,81.94
6872,CA-2023-145009,2023-12-05,2023-12-08,3,RF-19345,971,8,3,11.952
14,CA-2023-161389,2023-12-05,2023-12-10,5,IM-15070,728,623,4,407.976
8776,CA-2023-163636,2023-12-05,2023-12-09,4,MP-18175,560,9,3,3.536
8569,CA-2023-162390,2023-12-06,2023-12-12,6,DP-13105,782,256,4,968.744
8570,CA-2023-162390,2023-12-06,2023-12-12,6,DP-13105,827,256,4,222.352
8571,CA-2023-162390,2023-12-06,2023-12-12,6,DP-13105,1628,256,4,479.984
1133,US-2023-114776,2023-12-06,2023-12-07,1,GG-14650,1289,463,2,19.44
2934,US-2023-169040,2023-12-06,2023-12-12,6,GT-14710,1833,624,4,156.792
2935,US-2023-169040,2023-12-06,2023-12-12,6,GT-14710,1767,624,4,431.976
2936,US-2023-169040,2023-12-06,2023-12-12,6,GT-14710,880,624,4,35.89
2937,US-2023-169040,2023-12-06,2023-12-12,6,GT-14710,788,624,4,47.208
2938,US-2023-169040,2023-12-06,2023-12-12,6,GT-14710,1139,624,4,248.08
